Specimen Number,Species ID,Group,Family,Scientific Name,Common Name,Country,State,County,Locality,Latitude,Longitude,Source,Accuracy,Drainage Name,HUC 8 Number,Year,Month,Day,Status,Comments,record_type,disposal,Museum_Cat_No,fresh_marine_intro,Reference 1,Type 1,Date 1,Author 1,Title 1,Publisher 1,Location 1,Reference 2,Type 2,Date 2,Author 2,Title 2,Publisher 2,Location 2,Reference 3,Type 3,Date 3,Author 3,Title 3,Publisher 3,Location 3,Reference 4,Type 4,Date 4,Author 4,Title 4,Publisher 4,Location 4,Reference 5,Type 5,Date 5,Author 5,Title 5,Publisher 5,Location 5,Reference 6,Type 6,Date 6,Author 6,Title 6,Publisher 6,Location 6
1414722,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-046",26.681,-83.729,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 242 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414723,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-042",27.135,-83.663,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 178 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414724,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-042",27.135,-83.663,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 178 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414725,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-042",27.135,-83.663,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 178 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414693,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-047",26.595,-83.756,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 246 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414694,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-043",26.895,-83.259,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 186 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414686,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-046",26.681,-83.729,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 242 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414687,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-042",27.135,-83.663,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 178 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414688,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-042",27.135,-83.663,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 178 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414699,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-041",27.308,-83.565,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 156 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414600,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-048",26.379,-83.858,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 338 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414589,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-042",27.135,-83.663,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 178 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414590,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-042",27.135,-83.663,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 178 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414591,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-042",27.135,-83.663,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 178 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414609,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-043",26.895,-83.259,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 186 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414611,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-046",26.681,-83.729,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 242 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414612,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-042",27.135,-83.663,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 178 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414613,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-042",27.135,-83.663,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 178 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414614,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-042",27.135,-83.663,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 178 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414595,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-047",26.595,-83.756,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 246 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414596,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-047",26.595,-83.756,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 246 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414483,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-043",26.895,-83.259,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 186 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414523,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-043",26.895,-83.259,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 186 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414570,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-044",27.0523,-83.6528,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 186.3 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414618,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-047",26.595,-83.756,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 246 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414619,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-047",26.595,-83.756,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 246 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414584,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-044",27.0523,-83.6528,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 186.3 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414667,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-044",27.0523,-83.6528,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 186.3 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414650,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-041",27.308,-83.565,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 156 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414527,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-041",27.308,-83.565,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 156 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414513,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-041",27.308,-83.565,reported,Accurate,Floridian,32007000.0,2013,6.0,12.0,established,"Habitat = Natural Bottom , Depth = 156 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414475,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-051",26.04,-83.564,reported,Accurate,Floridian,32007000.0,2013,6.0,13.0,established,"Habitat = Natural Bottom , Depth = 226 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414572,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-050",26.333,-83.617,reported,Accurate,Floridian,32007000.0,2013,6.0,13.0,established,"Habitat = Natural Bottom , Depth = 217 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414586,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-050",26.333,-83.617,reported,Accurate,Floridian,32007000.0,2013,6.0,13.0,established,"Habitat = Natural Bottom , Depth = 217 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414601,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-051",26.04,-83.564,reported,Accurate,Floridian,32007000.0,2013,6.0,13.0,established,"Habitat = Natural Bottom , Depth = 226 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414605,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-055",25.62,-83.644,reported,Accurate,Floridian,32007000.0,2013,6.0,13.0,established,"Habitat = Natural Bottom , Depth = 245 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414677,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-051",26.04,-83.564,reported,Accurate,Floridian,32007000.0,2013,6.0,13.0,established,"Habitat = Natural Bottom , Depth = 226 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414670,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-050",26.333,-83.617,reported,Accurate,Floridian,32007000.0,2013,6.0,13.0,established,"Habitat = Natural Bottom , Depth = 217 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414719,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-050",26.333,-83.617,reported,Accurate,Floridian,32007000.0,2013,6.0,13.0,established,"Habitat = Natural Bottom , Depth = 217 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414466,963,Marine Fishes,Scorpaenidae,Pterois volitans/miles,lionfish,United States of America,FL,,"Gulf of Mexico, Florida, site 171302-055",25.62,-83.644,reported,Accurate,Floridian,32007000.0,2013,6.0,13.0,established,"Habitat = Natural Bottom , Depth = 245 ft",Literature,,,Marine,30279.0,Database,2017.0,"Fogg, A.Q.",Lionfish <em>(Pterois volitans)</em> data from the northern Gulf of Mexico.,The University of Southern Mississippi,"Ocean Springs, MS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
